dia,VIX,dia_fwd_25,VIX_fwd_25,VIX_change_pts,VIX_change_pct,PnL_fwd_pct_25,PnL_fwd_pts_25,tipo
2024-10-04,19.21,2024-12-24,14.27,-4.940000000000001,-25.715773034877675,98.53,26.9,EXITO
2021-07-27,19.36,2021-11-09,17.78,-1.5799999999999983,-8.16115702479338,230.77,67.5,EXITO
2023-11-08,14.45,2024-02-21,15.34,0.8900000000000006,6.159169550173014,591.2,127.7,EXITO
2023-04-14,17.07,2023-07-19,13.76,-3.3100000000000005,-19.390743995313418,143.87,56.9,EXITO
2024-01-25,13.45,2024-07-30,17.69,4.240000000000002,31.52416356877325,1241.58,125.4,EXITO
2022-02-22,28.81,2022-06-16,32.95,4.140000000000004,14.370010413051038,23.56,9.4,EXITO
2024-10-09,20.86,2025-02-19,15.27,-5.59,-26.79769894534995,60.64,21.65,EXITO
2024-08-22,17.55,2024-12-12,13.92,-3.630000000000001,-20.68376068376069,186.65,72.7,EXITO
2021-06-09,17.89,2021-09-09,18.8,0.9100000000000001,5.086640581330353,316.02,80.9,EXITO
2025-04-04,45.31,2025-08-14,14.83,-30.480000000000004,-67.26991834032223,808.81,298.45,EXITO
2019-12-10,15.68,2020-04-02,50.91,35.23,224.68112244897958,85.98,24.075,EXITO
2022-03-23,23.57,2022-07-21,23.11,-0.46000000000000085,-1.9516334323292357,34.44,13.5,EXITO
2020-02-06,14.96,2020-05-07,31.44,16.48,110.16042780748663,125.68,13.95,EXITO
2023-05-09,17.71,2023-08-23,15.98,-1.7300000000000004,-9.768492377188032,123.25,36.05,EXITO
2019-10-04,17.04,2020-05-19,30.53,13.490000000000002,79.16666666666669,50.69,11.05,EXITO
2023-05-01,16.08,2023-09-08,13.84,-2.2399999999999984,-13.93034825870646,91.18,24.3,EXITO
2024-09-18,18.23,2025-01-31,16.43,-1.8000000000000007,-9.87383433900165,244.39,70.75,EXITO
2022-01-07,18.76,2022-06-23,29.05,10.29,54.8507462686567,71.6,27.675,EXITO
2021-12-31,17.22,2022-05-12,31.77,14.55,84.49477351916377,47.32,18.575,EXITO
2023-07-25,13.86,2023-10-31,18.14,4.280000000000001,30.88023088023089,40.8,9.975,EXITO
2021-07-20,19.73,2021-11-04,15.44,-4.290000000000001,-21.74353775975672,262.26,102.15,EXITO
2023-05-03,18.34,2023-08-29,14.45,-3.8900000000000006,-21.21046892039259,122.44,44.75,EXITO
2021-05-24,18.4,2021-09-08,17.96,-0.4399999999999977,-2.391304347826075,254.05,89.3,EXITO
2021-04-19,17.29,2021-07-27,19.36,2.0700000000000003,11.972238288027764,110.33,35.25,EXITO
2022-05-12,31.77,2022-08-15,19.95,-11.82,-37.204910292729,54.7,19.5,EXITO
2021-07-16,18.45,2022-02-01,21.96,3.5100000000000016,19.02439024390245,204.33,61.4,EXITO
2021-08-03,18.04,2021-11-12,16.29,-1.75,-9.700665188470067,206.29,62.3,EXITO
2024-05-23,12.77,2024-08-20,15.88,3.110000000000001,24.353954581049344,39.03,10.05,EXITO
2021-05-10,19.66,2021-08-03,18.04,-1.620000000000001,-8.240081383519843,51.13,16.95,EXITO
2022-06-16,32.95,2022-10-26,27.28,-5.670000000000002,-17.207890743550838,101.8,39.55,EXITO
2021-06-23,16.32,2022-01-18,22.79,6.469999999999999,39.644607843137244,493.45,161.85,EXITO
2024-08-08,23.79,2024-12-04,13.45,-10.34,-43.463640184951664,469.73,176.15,EXITO
2024-03-12,13.84,2024-06-24,13.33,-0.5099999999999998,-3.684971098265894,47.64,13.65,EXITO
2023-12-04,13.08,2024-06-27,12.24,-0.8399999999999999,-6.422018348623852,816.54,222.1,EXITO
2021-06-21,17.89,2021-09-15,18.18,0.28999999999999915,1.6210173281162612,216.69,73.35,EXITO
2024-06-05,12.63,2024-09-18,18.23,5.6,44.33887569279493,42.76,12.85,EXITO
2023-03-10,24.8,2024-03-18,14.33,-10.47,-42.21774193548387,621.77,242.8,EXITO
2020-04-02,50.91,2020-06-25,32.22,-18.689999999999998,-36.71184443134944,392.34,133.2,EXITO
2023-05-25,19.14,2023-09-14,12.82,-6.32,-33.01985370950889,131.37,42.3,EXITO
2019-11-26,11.54,2020-06-22,31.77,20.23,175.30329289428076,109.04,19.9,EXITO
2021-06-24,15.97,2021-10-04,22.96,6.99,43.76956793988729,59.87,22.9,EXITO
2024-07-25,18.46,2024-11-19,16.35,-2.1099999999999994,-11.430119176598046,118.21,43.5,EXITO
2021-06-04,16.42,2021-09-24,17.75,1.3299999999999983,8.09987819732033,163.6,58.65,EXITO
2023-11-02,15.66,2024-02-07,12.83,-2.83,-18.07151979565773,494.55,140.7,EXITO
2024-05-09,12.69,2024-08-22,17.55,4.860000000000001,38.29787234042554,76.61,21.45,EXITO
2023-12-18,12.56,2024-04-03,14.33,1.7699999999999996,14.092356687898086,522.6,114.45,EXITO
2021-10-04,22.96,2022-01-07,18.76,-4.199999999999999,-18.292682926829265,316.49,103.65,EXITO
2020-03-03,36.82,2020-06-05,24.52,-12.3,-33.4057577403585,76.04,30.15,EXITO
2024-03-15,14.41,2024-07-08,12.37,-2.040000000000001,-14.15683553088134,87.67,32.35,EXITO
2024-08-12,20.71,2024-12-04,13.45,-7.260000000000002,-35.055528730082095,433.47,159.3,EXITO
2023-11-21,13.35,2024-06-20,13.28,-0.07000000000000028,-0.5243445692883917,894.23,232.5,EXITO
2021-06-08,17.07,2021-09-28,23.25,6.18,36.203866432337435,121.69,43.2,EXITO
2024-02-21,15.34,2024-05-28,12.92,-2.42,-15.77574967405476,123.69,41.25,EXITO
2023-11-15,14.18,2024-02-07,12.83,-1.3499999999999996,-9.520451339915372,249.55,83.35,EXITO
2019-10-29,13.2,2020-06-04,25.81,12.61,95.53030303030303,34.15,10.4,EXITO
2020-01-16,12.32,2020-04-20,43.83,31.509999999999998,255.762987012987,75.57,23.05,EXITO
2021-06-07,16.42,2021-09-27,18.76,2.34,14.250913520097438,167.87,60.35,EXITO
2023-04-28,15.78,2023-08-25,15.68,-0.09999999999999964,-0.6337135614702133,43.56,14.55,EXITO
2023-02-08,19.63,2024-02-27,13.43,-6.199999999999999,-31.584309730005096,373.82,118.5,EXITO
2024-03-19,13.82,2024-07-09,12.51,-1.3100000000000005,-9.479015918958035,89.31,32.15,EXITO
2024-03-19,13.82,2024-06-27,12.24,-1.58,-11.432706222865413,33.17,10.1,EXITO
2023-11-20,13.41,2024-03-12,13.84,0.4299999999999997,3.206562266964949,598.26,137.9,EXITO
2023-04-05,19.08,2023-07-13,13.61,-5.469999999999999,-28.668763102725364,83.4,32.9,EXITO
2020-03-26,61.0,2020-06-22,31.77,-29.23,-47.91803278688525,254.97,99.95,EXITO
2021-07-19,22.5,2022-03-25,20.81,-1.6900000000000013,-7.511111111111117,418.26,139.7,EXITO
2024-10-02,18.9,2025-02-20,15.66,-3.2399999999999984,-17.142857142857135,118.42,43.4,EXITO
2021-10-19,15.7,2022-01-04,16.91,1.2100000000000009,7.7070063694267565,335.25,72.75,EXITO
2023-12-12,12.07,2024-03-28,13.01,0.9399999999999995,7.787903893951944,394.74,131.45,EXITO
2024-02-21,15.34,2024-05-16,12.42,-2.92,-19.035202086049544,161.52,38.2,EXITO
2021-07-30,18.24,2021-11-12,16.29,-1.9499999999999993,-10.690789473684207,160.54,62.85,EXITO
2024-06-12,12.04,2025-05-14,18.62,6.580000000000002,54.6511627906977,34.39,8.1,EXITO
2019-12-27,13.43,2020-04-27,33.29,19.86,147.87788533134773,44.14,14.5,EXITO
2021-09-24,17.75,2021-12-20,22.87,5.120000000000001,28.84507042253522,119.87,36.8,EXITO
2019-11-20,12.78,2020-06-18,32.94,20.159999999999997,157.74647887323943,152.55,25.4,EXITO
2024-09-09,19.45,2025-01-24,14.85,-4.6,-23.650385604113108,429.31,140.6,EXITO
2021-10-22,15.43,2022-01-06,19.61,4.18,27.090084251458197,99.13,34.3,EXITO
2023-04-24,16.89,2023-08-23,15.98,-0.9100000000000001,-5.387803433984606,81.31,31.1,EXITO
2023-09-08,13.84,2024-05-02,14.68,0.8399999999999999,6.06936416184971,201.85,65.3,EXITO
2021-12-30,17.33,2022-06-16,32.95,15.620000000000005,90.13271783035202,89.25,35.475,EXITO
2023-11-02,15.66,2024-02-07,12.83,-2.83,-18.07151979565773,344.65,137.0,EXITO
2024-04-22,16.94,2024-08-20,15.88,-1.0600000000000005,-6.257378984651714,191.67,74.75,EXITO
2023-11-20,13.41,2024-02-08,12.79,-0.620000000000001,-4.623415361670403,345.49,84.3,EXITO
2024-02-06,13.06,2024-05-31,12.92,-0.14000000000000057,-1.071975497702914,106.4,27.45,EXITO
2021-07-21,17.91,2021-11-05,16.48,-1.4299999999999997,-7.984366275823561,256.77,102.45,EXITO
2023-12-13,12.19,2024-03-14,14.4,2.210000000000001,18.129614438063996,428.09,107.45,EXITO
2022-12-16,22.62,2024-01-26,13.26,-9.360000000000001,-41.379310344827594,225.81,87.5,EXITO
2021-07-29,17.7,2021-11-22,19.17,1.4700000000000024,8.305084745762725,283.53,93.85,EXITO
2022-03-17,25.67,2022-06-24,27.23,1.5599999999999987,6.0771328398909175,27.25,9.7,EXITO
2024-09-05,19.9,2025-01-23,15.02,-4.879999999999999,-24.522613065326627,276.32,88.7,EXITO
2024-04-26,15.03,2024-08-01,18.59,3.5600000000000005,23.685961410512313,91.04,35.05,EXITO
2024-08-08,23.79,2025-02-19,15.27,-8.52,-35.81336696090794,514.21,155.55,EXITO
2023-11-02,15.66,2024-06-07,12.22,-3.4399999999999995,-21.96679438058748,1208.7,222.4,EXITO
2024-04-17,18.21,2024-08-16,14.8,-3.41,-18.72597473915431,48.4,17.4,EXITO
2024-04-16,18.4,2024-07-25,18.46,0.060000000000002274,0.3260869565217515,40.05,15.0,EXITO
2022-06-21,30.19,2022-11-02,25.86,-4.330000000000002,-14.342497515733694,44.98,15.45,EXITO
2024-04-02,14.61,2024-07-08,12.37,-2.24,-15.331964407939768,78.82,16.0,EXITO
2024-06-24,13.33,2025-01-07,17.82,4.49,33.683420855213804,206.55,29.95,EXITO
2024-08-01,18.59,2024-11-25,14.6,-3.99,-21.463152232383003,157.12,62.85,EXITO
2019-12-10,15.68,2020-03-27,65.54,49.86000000000001,317.9846938775511,89.18,30.9,EXITO
2023-09-21,17.54,2024-11-22,15.24,-2.299999999999999,-13.112884834663621,926.04,321.8,EXITO
2023-11-10,14.17,2024-03-18,14.33,0.16000000000000014,1.1291460832745246,541.57,165.45,EXITO
2021-02-01,30.24,2021-06-08,17.07,-13.169999999999998,-43.5515873015873,174.64,66.1,EXITO
2024-01-22,13.19,2024-04-22,16.94,3.7500000000000018,28.430629264594405,159.4,34.75,EXITO
2023-10-03,19.78,2024-02-08,12.79,-6.990000000000002,-35.33872598584429,321.63,112.25,EXITO
2021-03-31,19.4,2021-07-16,18.45,-0.9499999999999993,-4.896907216494842,245.83,92.8,EXITO
2024-08-16,14.8,2025-01-10,19.54,4.739999999999998,32.02702702702702,118.05,32.05,EXITO
2024-07-25,18.46,2024-10-22,18.2,-0.26000000000000156,-1.4084507042253605,40.82,13.45,EXITO
2024-07-30,17.69,2024-12-26,14.73,-2.960000000000001,-16.732617297908426,211.59,73.0,EXITO
2020-02-06,14.96,2020-05-07,31.44,16.48,110.16042780748663,88.52,17.35,EXITO
2024-01-03,14.04,2024-05-09,12.69,-1.3499999999999996,-9.615384615384613,330.14,82.7,EXITO
2023-10-31,18.14,2024-01-25,13.45,-4.690000000000001,-25.854465270121285,353.7,140.95,EXITO
2019-04-01,13.4,2019-07-16,12.86,-0.5400000000000009,-4.0298507462686635,93.21,17.85,EXITO
2023-12-18,12.56,2024-04-03,14.33,1.7699999999999996,14.092356687898086,321.3,106.35,EXITO
2023-09-12,14.23,2024-01-26,13.26,-0.9700000000000006,-6.816584680252991,51.42,17.25,EXITO
2023-10-30,19.75,2024-01-25,13.45,-6.300000000000001,-31.898734177215193,385.55,146.7,EXITO
2021-12-31,17.22,2022-06-17,31.13,13.91,80.77816492450638,99.12,28.2,EXITO
2024-07-31,16.36,2025-01-31,16.43,0.07000000000000028,0.4278728606356985,357.55,74.55,EXITO
2023-03-24,21.74,2023-07-13,13.61,-8.129999999999999,-37.396504139834406,271.9,95.3,EXITO
2021-05-21,20.15,2021-08-27,16.39,-3.759999999999998,-18.660049627791555,223.31,67.55,EXITO
2021-01-25,23.19,2021-06-23,16.32,-6.870000000000001,-29.6248382923674,106.76,33.95,EXITO
2024-01-11,12.44,2024-04-12,17.31,4.869999999999999,39.147909967845656,874.88,90.55,EXITO
2023-08-09,15.96,2024-04-12,17.31,1.3499999999999979,8.458646616541339,323.47,113.7,EXITO
2023-04-24,16.89,2023-07-19,13.76,-3.130000000000001,-18.53167554766134,185.32,70.05,EXITO
2022-03-28,19.63,2022-07-15,24.23,4.600000000000001,23.433520122261854,63.8,23.925,EXITO
2020-03-05,39.62,2020-06-08,25.81,-13.809999999999999,-34.85613326602726,114.75,38.5,EXITO
2024-08-02,23.39,2024-11-13,14.02,-9.370000000000001,-40.05985463873451,322.44,122.85,EXITO
2021-09-27,18.76,2022-01-04,16.91,-1.8500000000000014,-9.861407249466957,243.52,94.0,EXITO
2020-12-21,25.16,2021-05-07,16.69,-8.469999999999999,-33.664546899841014,419.66,162.2,EXITO
2023-11-02,15.66,2024-03-12,13.84,-1.8200000000000003,-11.62196679438059,482.5,173.7,EXITO
2024-07-31,16.36,2024-11-22,15.24,-1.1199999999999992,-6.845965770171144,118.39,47.0,EXITO
2022-02-14,28.33,2022-06-17,31.13,2.8000000000000007,9.883515707730323,61.32,22.475,EXITO
2022-04-04,18.57,2022-07-06,26.73,8.16,43.94184168012924,72.48,28.775,EXITO
2023-11-06,14.89,2024-02-08,12.79,-2.1000000000000014,-14.10342511752855,396.89,127.8,EXITO
2021-09-23,18.63,2021-12-17,21.57,2.9400000000000013,15.780998389694052,109.26,43.05,EXITO
2024-10-07,22.64,2025-02-18,15.35,-7.290000000000001,-32.19964664310954,76.57,26.15,EXITO
2019-10-30,12.33,2020-06-04,25.81,13.479999999999999,109.32684509326845,83.92,14.35,EXITO
2024-07-30,17.69,2024-10-30,20.35,2.66,15.036743923120408,94.37,30.15,EXITO
2021-04-20,18.68,2021-07-21,17.91,-0.7699999999999996,-4.122055674518199,49.03,19.05,EXITO
2024-02-08,12.79,2024-06-06,12.58,-0.20999999999999908,-1.6419077404221976,146.93,38.35,EXITO
2021-06-23,16.32,2021-10-20,15.49,-0.8300000000000001,-5.085784313725491,193.49,75.75,EXITO
2019-12-06,13.62,2020-04-01,57.06,43.440000000000005,318.9427312775331,92.58,24.95,EXITO
2021-03-22,18.88,2021-08-04,17.97,-0.9100000000000001,-4.819915254237289,306.7,100.75,EXITO
2025-03-21,19.28,2025-07-10,15.78,-3.5000000000000018,-18.153526970954363,315.78,116.05,EXITO
2021-07-13,17.12,2021-12-14,21.89,4.77,27.86214953271028,273.79,99.25,EXITO
2023-10-23,20.37,2024-02-27,13.43,-6.940000000000001,-34.06971035837016,468.72,167.1,EXITO
2020-12-16,22.5,2021-06-02,17.48,-5.02,-22.31111111111111,659.78,119.75,EXITO
2021-07-20,19.73,2022-03-28,19.63,-0.10000000000000142,-0.5068423720223082,403.55,142.05,EXITO
2024-04-22,16.94,2024-07-30,17.69,0.75,4.427390791027154,187.87,56.55,EXITO
2023-10-12,16.69,2024-05-23,12.77,-3.9200000000000017,-23.487118034751354,625.25,186.95,EXITO
2023-09-27,18.22,2024-02-06,13.06,-5.159999999999998,-28.320526893523596,259.26,95.15,EXITO
2021-06-23,16.32,2021-10-01,21.15,4.829999999999998,29.595588235294105,75.33,25.95,EXITO
2024-09-18,18.23,2024-12-12,13.92,-4.3100000000000005,-23.642347778387276,202.19,78.35,EXITO
2019-11-26,11.54,2020-03-19,72.0,60.46,523.9168110918545,65.85,24.1,EXITO
2023-10-24,18.97,2024-01-22,13.19,-5.779999999999999,-30.469161834475482,353.37,104.95,EXITO
2023-06-16,13.54,2024-03-14,14.4,0.8600000000000012,6.351550960118178,570.33,111.5,EXITO
2024-04-22,16.94,2024-08-09,20.37,3.4299999999999997,20.247933884297517,38.84,13.75,EXITO
2024-08-20,15.88,2024-12-10,14.18,-1.700000000000001,-10.705289672544087,203.72,79.45,EXITO
2024-03-27,12.78,2024-07-09,12.51,-0.2699999999999996,-2.112676056338025,35.68,8.35,EXITO
2024-08-15,15.23,2024-11-20,17.16,1.9299999999999997,12.672357189757054,156.22,49.6,EXITO
2022-02-22,28.81,2022-06-23,29.05,0.240000000000002,0.8330440819160083,41.22,15.375,EXITO
2023-11-16,14.32,2024-03-14,14.4,0.08000000000000007,0.5586592178770954,407.66,135.75,EXITO
2023-10-24,18.97,2024-12-16,14.69,-4.279999999999999,-22.561939905113334,918.54,359.15,EXITO
2021-07-16,18.45,2021-11-03,15.1,-3.3499999999999996,-18.157181571815716,159.9,62.2,EXITO
2024-08-22,17.55,2024-11-08,14.94,-2.610000000000001,-14.871794871794878,115.92,42.95,EXITO
2021-07-19,22.5,2021-11-23,19.38,-3.120000000000001,-13.86666666666667,374.93,133.1,EXITO
2022-01-03,16.6,2022-06-21,30.19,13.59,81.86746987951807,91.71,26.0,EXITO
2021-06-09,17.89,2021-09-09,18.8,0.9100000000000001,5.086640581330353,193.69,76.7,EXITO
2024-07-03,12.09,2024-10-15,20.64,8.55,70.71960297766749,57.01,20.95,EXITO
2024-07-03,12.09,2025-01-15,16.12,4.030000000000001,33.33333333333334,84.59,15.1,EXITO
2024-09-30,16.73,2025-02-19,15.27,-1.4600000000000009,-8.726838015540949,108.81,38.3,EXITO
2019-01-10,19.5,2019-05-15,16.44,-3.0599999999999987,-15.692307692307686,128.31,28.1,EXITO
2024-09-18,18.23,2025-01-07,17.82,-0.41000000000000014,-2.249040043883709,72.59,24.1,EXITO
2021-04-12,16.91,2021-07-22,17.69,0.7800000000000011,4.6126552335895985,100.0,29.9,EXITO
2024-10-04,19.21,2025-02-14,14.77,-4.440000000000001,-23.11296199895888,108.81,38.3,EXITO
2019-12-11,14.99,2020-04-16,40.11,25.119999999999997,167.57838559039357,29.44,8.95,EXITO
2023-11-14,14.16,2024-02-07,12.83,-1.33,-9.39265536723164,304.9,96.5,EXITO
2021-07-16,18.45,2021-11-12,16.29,-2.16,-11.707317073170733,200.25,79.6,EXITO
2024-03-12,13.84,2024-06-27,12.24,-1.5999999999999996,-11.560693641618494,241.76,11.0,EXITO
2023-10-31,18.14,2024-02-06,13.06,-5.08,-28.004410143329654,483.93,141.55,EXITO
2024-01-25,13.45,2024-04-22,16.94,3.490000000000002,25.947955390334588,407.93,33.45,EXITO
2023-11-15,14.18,2024-03-19,13.82,-0.35999999999999943,-2.538787023977429,460.34,148.0,EXITO
2023-10-23,20.37,2024-02-08,12.79,-7.580000000000002,-37.21158566519392,394.16,148.4,EXITO
2024-08-21,16.27,2024-11-25,14.6,-1.67,-10.264290104486786,158.83,62.5,EXITO
2021-09-08,17.96,2021-11-23,19.38,1.4199999999999982,7.906458797327384,77.29,28.25,EXITO
2021-07-29,17.7,2022-04-04,18.57,0.870000000000001,4.915254237288141,367.0,109.0,EXITO
2024-04-24,15.97,2024-07-31,16.36,0.3899999999999988,2.442078897933618,122.42,42.05,EXITO
2022-04-01,19.63,2022-07-20,23.88,4.25,21.65053489556801,41.26,14.75,EXITO
2024-09-06,22.38,2025-01-23,15.02,-7.359999999999999,-32.88650580875782,317.22,123.4,EXITO
2025-03-26,18.33,2025-07-14,17.2,-1.129999999999999,-6.164757228587011,228.15,89.55,EXITO
2023-09-26,18.94,2024-01-11,12.44,-6.500000000000002,-34.318901795142565,147.97,43.8,EXITO
2019-12-06,13.62,2020-03-26,61.0,47.38,347.8707782672541,95.86,32.45,EXITO
2024-08-19,14.65,2024-12-10,14.18,-0.47000000000000064,-3.2081911262798677,320.77,88.05,EXITO
2023-11-22,12.85,2024-03-01,13.11,0.2599999999999998,2.0233463035019437,345.69,118.4,EXITO
2021-05-07,16.69,2021-08-03,18.04,1.3499999999999979,8.08867585380466,43.55,12.5,EXITO
2024-12-19,24.09,2025-04-04,45.31,21.220000000000002,88.08634288086344,33.84,12.35,EXITO
2023-10-16,17.21,2024-12-10,14.18,-3.030000000000001,-17.606042998256832,1058.78,313.4,EXITO
2024-08-20,15.88,2024-11-22,15.24,-0.6400000000000006,-4.030226700251893,163.33,48.1,EXITO
2024-09-27,16.96,2025-02-18,15.35,-1.6100000000000012,-9.492924528301893,79.92,29.85,EXITO
2023-10-16,17.21,2024-01-16,13.84,-3.370000000000001,-19.581638582219647,113.99,35.85,EXITO
2020-01-17,12.1,2020-04-16,40.11,28.009999999999998,231.48760330578511,87.96,18.075,EXITO
2023-05-09,17.71,2023-09-01,13.09,-4.620000000000001,-26.086956521739136,159.86,59.15,EXITO
2019-06-24,15.26,2020-01-07,13.79,-1.4700000000000006,-9.633027522935784,193.27,38.75,EXITO
2021-09-23,18.63,2022-01-03,16.6,-2.0299999999999976,-10.896403650026826,253.92,90.65,EXITO
2019-12-30,14.82,2020-06-09,27.57,12.75,86.03238866396761,28.39,7.95,EXITO
2021-06-24,15.97,2022-01-19,23.85,7.880000000000001,49.342517219787105,540.36,151.3,EXITO
2024-08-19,14.65,2024-11-22,15.24,0.5899999999999999,4.027303754266211,189.97,57.75,EXITO
2022-06-16,32.95,2022-09-15,26.27,-6.680000000000003,-20.27314112291351,35.44,13.75,EXITO
2025-03-18,21.7,2025-07-08,16.81,-4.890000000000001,-22.53456221198157,250.0,98.5,EXITO
2023-10-24,18.97,2024-03-05,14.46,-4.509999999999998,-23.77438060094886,661.01,163.6,EXITO
2024-10-07,22.64,2025-01-30,15.84,-6.800000000000001,-30.03533568904594,27.37,9.95,EXITO
2023-01-12,18.83,2023-06-16,13.54,-5.289999999999999,-28.09346787041954,38.32,10.75,EXITO
2024-09-18,18.23,2024-12-26,14.73,-3.5,-19.19912232583653,175.76,54.75,EXITO
2023-08-11,14.84,2024-04-16,18.4,3.5599999999999987,23.989218328840963,306.78,83.75,EXITO
2024-12-17,15.87,2025-04-09,33.62,17.75,111.84625078764965,50.0,15.225,EXITO
2024-08-09,20.37,2025-02-19,15.27,-5.100000000000001,-25.036818851251848,469.58,161.3,EXITO
2024-07-03,12.09,2024-12-10,14.18,2.09,17.28701406120761,159.44,57.4,EXITO
2021-04-12,16.91,2021-07-15,17.01,0.10000000000000142,0.5913660555884177,98.49,39.05,EXITO
2023-11-16,14.32,2024-02-27,13.43,-0.8900000000000006,-6.215083798882685,357.82,121.3,EXITO
2020-01-16,12.32,2020-04-16,40.11,27.79,225.56818181818178,117.38,12.325,EXITO
2023-10-12,16.69,2024-12-09,14.19,-2.5000000000000018,-14.979029358897552,980.52,302.0,EXITO
2024-09-18,18.23,2024-12-12,13.92,-4.3100000000000005,-23.642347778387276,157.21,52.9,EXITO
2021-07-16,18.45,2021-11-23,19.38,0.9299999999999997,5.040650406504064,244.89,97.1,EXITO
2024-09-09,19.45,2024-12-30,17.4,-2.0500000000000007,-10.53984575835476,187.86,62.65,EXITO
2024-04-19,18.71,2024-08-20,15.88,-2.83,-15.125601282736504,199.71,69.3,EXITO
2024-08-01,18.59,2024-11-27,14.1,-4.49,-24.15277030661646,142.56,55.1,EXITO
2023-11-17,13.8,2024-03-15,14.41,0.6099999999999994,4.420289855072459,409.27,128.1,EXITO
2022-02-02,22.09,2022-06-17,31.13,9.04,40.92349479402444,77.97,24.95,EXITO
2024-04-19,18.71,2024-08-09,20.37,1.6600000000000001,8.872260823089258,25.19,8.35,EXITO
2024-08-13,18.12,2025-02-20,15.66,-2.460000000000001,-13.576158940397354,348.48,137.3,EXITO
2019-09-27,17.22,2020-02-05,15.15,-2.0699999999999985,-12.02090592334494,189.86,67.4,EXITO
2024-08-12,20.71,2025-02-19,15.27,-5.440000000000001,-26.267503621438927,392.9,155.0,EXITO
2021-06-24,15.97,2021-10-20,15.49,-0.4800000000000004,-3.0056355666875416,197.47,74.15,EXITO
2024-09-05,19.9,2024-12-04,13.45,-6.449999999999999,-32.41206030150753,273.2,108.05,EXITO
2019-03-01,13.57,2019-07-18,13.53,-0.040000000000000924,-0.2947678703021439,70.32,16.35,EXITO
2023-12-18,12.56,2024-04-09,14.98,2.42,19.267515923566876,251.68,97.15,EXITO
2019-03-14,13.5,2019-06-24,15.26,1.7599999999999998,13.037037037037036,42.65,16.1,EXITO
2019-01-10,19.5,2019-05-20,16.31,-3.1900000000000013,-16.358974358974365,99.08,26.9,EXITO
2020-12-22,24.23,2021-06-07,16.42,-7.809999999999999,-32.2327692942633,340.94,129.9,EXITO
2024-08-08,23.79,2025-01-03,16.13,-7.66,-32.19840269020597,276.59,91.55,EXITO
2021-08-03,18.04,2021-12-03,30.67,12.630000000000003,70.01108647450113,196.71,74.65,EXITO
2024-04-16,18.4,2024-08-16,14.8,-3.599999999999998,-19.565217391304337,60.29,18.6,EXITO
2024-09-12,17.07,2025-01-28,16.41,-0.6600000000000001,-3.8664323374340954,186.43,72.8,EXITO
2023-04-04,19.0,2023-07-19,13.76,-5.24,-27.57894736842105,180.9,70.1,EXITO
2024-07-25,18.46,2024-10-18,18.03,-0.4299999999999997,-2.3293607800650036,168.26,47.45,EXITO
2021-04-05,17.91,2021-07-19,22.5,4.59,25.628140703517587,173.04,39.8,EXITO
2020-01-10,12.56,2020-06-16,33.67,21.11,168.0732484076433,23.46,7.45,EXITO
2019-01-15,18.6,2019-06-20,14.75,-3.8500000000000014,-20.698924731182803,120.54,42.55,EXITO
2021-07-27,19.36,2021-11-30,27.19,7.830000000000002,40.44421487603307,202.34,73.45,EXITO
2019-04-02,13.36,2019-07-16,12.86,-0.5,-3.7425149700598808,6420.0,16.05,EXITO
2023-03-31,18.7,2023-07-19,13.76,-4.9399999999999995,-26.417112299465238,199.58,71.85,EXITO
2023-11-06,14.89,2024-02-20,15.42,0.5299999999999994,3.5594358629952945,410.14,121.4,EXITO
2021-01-29,33.09,2021-06-08,17.07,-16.020000000000003,-48.41341795104262,142.62,50.7,EXITO
2025-03-26,18.33,2025-07-08,16.81,-1.5199999999999996,-8.292416803055099,214.46,80.85,EXITO
2019-02-04,15.73,2019-07-01,14.06,-1.67,-10.616656071201525,58.73,16.65,EXITO
2024-09-27,16.96,2024-12-19,24.09,7.129999999999999,42.040094339622634,55.41,16.4,EXITO
2024-07-31,16.36,2024-11-27,14.1,-2.26,-13.814180929095354,143.18,54.55,EXITO
2023-11-22,12.85,2024-02-21,15.34,2.49,19.377431906614788,327.78,76.7,EXITO
2023-05-03,18.34,2023-09-01,13.09,-5.25,-28.62595419847328,143.59,54.35,EXITO
2023-11-06,14.89,2024-03-06,14.5,-0.39000000000000057,-2.619207521826733,397.5,151.05,EXITO
2021-03-30,19.61,2021-07-15,17.01,-2.599999999999998,-13.258541560428341,339.06,108.5,EXITO
2024-02-27,13.43,2024-05-14,13.42,-0.009999999999999787,-0.0744601638123588,321.87,5.15,EXITO
2021-06-09,17.89,2021-09-23,18.63,0.7399999999999984,4.136389044158739,134.56,49.45,EXITO
2024-09-06,22.38,2025-05-01,24.6,2.2200000000000024,9.919571045576419,29.52,10.7,EXITO
2023-11-08,14.45,2024-03-14,14.4,-0.049999999999998934,-0.3460207612456674,670.18,184.3,EXITO
2021-08-24,17.22,2021-11-15,16.49,-0.7300000000000004,-4.2392566782810714,89.0,34.4,EXITO
2021-07-20,19.73,2021-11-15,16.49,-3.240000000000002,-16.421692853522565,316.6,115.4,EXITO
2024-01-09,12.76,2024-03-28,13.01,0.25,1.9592476489028214,262.03,86.6,EXITO
2023-11-16,14.32,2024-02-08,12.79,-1.5300000000000011,-10.684357541899448,309.45,93.3,EXITO
2019-10-14,14.57,2020-02-14,13.68,-0.8900000000000006,-6.1084420041180545,359.7,97.3,EXITO
